X Y gold_grade
-1867.37 -25042.72 47.6881
-1861.3 -25050.38 56.9008
-1856.45 -25014.73 31.6845
-1859.5 -25133.75 67.9381
-1848.93 -25019.48 33.6312
-1953.86 -25158.92 50.0487
-1781.32 -25009.9 9.0567
-1989.73 -25068.84 13.0494
-1981.88 -25053.45 56.3577
-1939.18 -25160.25 84.001
-1871.24 -25147.12 30.3648
-1986.66 -25149.48 49.4438
-1928.83 -25099.57 32.5231
-1965.73 -25070.05 37.7001
-1748.98 -25125.4 182.1834
-1876.46 -25049.86 67.3955
-1870.03 -25008.33 29.6938
-1950.41 -25140.63 50.6879
-1956.1 -25105.53 59.1605
-1925.04 -25150.26 41.4595
-1857.84 -25014.96 24.4142
-1932.17 -25161.19 120.2733
-1964.59 -25104.54 56.4414
-1748.61 -25112.55 85.6831
-1858.11 -25081.42 37.5566
-1972.01 -25150.78 27.7982
-1861.13 -25085.52 45.9017
-1862.88 -25205.54 92.7328
-1860.92 -25202.04 54.7652
-1872.38 -25042.76 56.6818
-1876.0 -25034.0 43.138
-1962.29 -25151.64 22.3992
-1979.72 -25069.42 42.3888
-1991.58 -25052.3 45.0847
-1974.79 -25069.95 182.0377
-1869.24 -24860.78 26.1478
-1891.48 -24874.62 41.8601
-1988.91 -24900.46 58.502
-1892.47 -24926.29 25.3783
-1799.09 -24880.6 18.511
-1987.0 -24786.0 27.742
-1782.8 -24892.76 9.3134
-1864.56 -24929.02 24.6459
-1902.55 -24917.68 47.2584
-1747.47 -24923.86 27.1387
-1785.36 -24889.66 11.3656
-1860.29 -24948.8 28.1373
-1865.29 -24904.8 37.0917
-1872.83 -24846.07 7.2794
-1884.78 -24909.98 43.851
-1981.0 -24790.0 47.8133
-1799.33 -24882.71 15.4498
-1753.52 -24943.66 49.7686
-1873.49 -24862.63 20.1052
-1859.38 -24935.55 18.7583
-1755.18 -24890.87 27.8023
-1757.09 -24948.33 106.954
-1782.74 -24861.6 18.6677
-1746.66 -24976.61 73.3184
-1946.78 -24791.03 25.7786
-1944.75 -24800.7 39.1145
-1892.49 -24916.41 20.7847
-1888.48 -24912.92 25.9967
-1743.18 -24911.22 72.1813
-1972.73 -24902.32 84.165
-1860.61 -24926.06 57.6765
-1792.46 -24885.4 19.2927
-1765.49 -24788.84 26.9935
-1769.45 -24785.74 17.6179
-1945.2 -24806.62 86.3183
-1991.63 -24908.23 91.389
-1764.35 -24978.23 38.1093
-1923.47 -24921.76 20.5533
-1871.69 -24943.72 57.9669
-1899.88 -24932.47 66.3953
-1929.84 -24914.07 27.1298
-1991.0 -24784.0 36.8846
-1979.0 -24792.0 53.5401
-1942.94 -24794.48 35.0256
-1879.39 -24967.3 48.1663
-1777.8 -24989.79 51.6641
-1957.35 -24799.63 41.4818
-1743.85 -24925.85 33.0196
-1976.86 -24786.74 41.6719
-1758.12 -24971.62 41.9278
-1759.13 -24838.88 10.8498
-1926.87 -24918.27 25.0889
-1743.8 -24960.84 56.1661
-1879.22 -24891.51 81.0662
-1992.53 -24776.53 30.142
-1785.67 -24884.76 12.558
-1906.75 -24925.94 48.6006
-1870.6 -24925.1 33.5186
-1856.12 -24921.55 83.7384
-1882.77 -24894.58 56.5949
-1894.01 -24878.71 51.9727
-1748.56 -24959.65 77.8939
-1896.47 -24929.28 40.6935
-1743.13 -24978.85 30.4206
-1898.33 -24846.43 10.4969
-1950.04 -24775.27 21.9353
-1781.08 -24920.06 16.5742
-1757.45 -24771.21 12.9016
-1786.89 -24866.5 9.8544
-1876.62 -24921.78 48.4515
-1782.37 -24868.76 13.7409
-1978.49 -24894.87 57.824
-1770.25 -24977.95 35.6548
-1855.05 -24916.27 64.9166
-1748.54 -24795.82 18.6051
-1899.69 -24923.0 16.8113
-1915.44 -24965.13 13.6792
-1795.92 -24918.6 13.8878
-1868.81 -24897.2 43.991
-1881.26 -24916.86 28.6353
-1915.24 -24958.78 33.9407
-1907.92 -24967.04 12.0684
-1915.39 -24907.48 66.3481
-1907.49 -24974.63 35.6436
-1950.61 -24787.59 16.3275
-1916.16 -24867.63 16.1183
-1879.94 -24949.87 14.7658
-1772.94 -24990.79 51.9699
-1920.66 -24925.22 13.9452
-1990.31 -24815.48 40.7049
-1782.36 -24926.24 8.9786
-1912.88 -24864.02 9.333
-1766.75 -24907.16 29.1749
-1889.72 -24940.58 21.552
-1891.57 -24938.49 18.9742
-1919.26 -24961.79 18.0352
-1750.38 -24896.73 13.4804
-1776.29 -24929.71 14.6103
-1780.09 -24977.49 68.9591
-1862.63 -24919.18 44.0182
-1882.98 -24959.57 18.8348
-1886.42 -24936.83 54.6347
-1761.13 -24791.05 14.0108
-1988.82 -24794.63 47.722
-1871.32 -24892.14 94.9968
-1866.62 -24948.19 57.1673
-1888.44 -24955.03 33.6184
-1875.15 -24894.93 78.6597
-1890.83 -24900.82 27.4681
-1988.44 -24779.02 35.9324
-1762.84 -24907.49 28.4633
-1937.52 -24766.45 22.2169
-1763.78 -24836.91 15.4003
-1935.32 -24967.08 33.7143
-1773.23 -24893.33 26.5224
-1792.18 -24924.99 16.0067
-1938.59 -24963.88 18.6275
-1872.77 -24838.35 21.9717
-1779.55 -24895.24 20.5745
-1884.63 -24928.11 45.5358
-1981.31 -24891.73 46.2895
-1862.84 -24945.5 35.3986
-1863.82 -24938.0 26.3353
-1874.31 -24928.23 74.2137
-1877.04 -24913.6 30.7244
-1753.51 -24774.24 18.4039
-1869.48 -24854.18 11.8116
-1754.48 -24840.85 16.6358
-1882.38 -24934.05 23.4606
-1974.99 -24898.62 86.0033
-1918.59 -24898.04 43.1849
-1896.65 -24965.06 36.3845
-1913.45 -24911.19 49.2599
-1945.65 -24777.89 28.5933
-1892.48 -24963.3 37.4736
-1787.5 -24988.79 35.3804
-1883.38 -24969.98 48.7483
-1789.77 -24881.28 13.484
-1905.67 -24964.45 19.5534
-1878.87 -24956.92 24.4981
-1789.31 -24887.86 14.3059
-1787.26 -24859.54 15.1062
-1754.71 -24963.11 60.5125
-1906.08 -24920.66 36.7799
-1949.25 -24798.56 26.2833
-1751.12 -24883.48 32.3818
-1949.25 -24804.29 53.4051
-1870.96 -24951.35 34.3523
-1905.73 -24856.86 15.9105
-1755.95 -24761.86 15.4693
-1774.72 -24895.66 20.0532
-1762.03 -24938.81 78.9215
-1895.97 -24919.74 45.4789
-1888.37 -24960.93 45.6521
-1873.26 -24900.43 51.2739
-1953.75 -24796.41 36.6798
-1868.08 -24931.9 33.7773
-1941.26 -24780.51 14.132
-1753.53 -24951.18 67.744
-1761.71 -24916.83 28.9619
-1796.29 -24855.43 5.3863
-1986.1 -24901.31 85.8925
-1934.6 -24971.65 19.577
-1760.13 -24903.2 31.8459
-1750.25 -24974.2 45.1116
-1792.57 -24887.1 26.8248
-1759.56 -24751.63 17.4708
-1757.62 -24894.83 14.0941
-1933.43 -24769.37 12.8781
-1765.18 -24989.79 104.9652
-1777.85 -24871.03 13.048
-1917.07 -24902.44 47.9978
-1891.43 -24973.83 22.458
-1896.22 -24936.98 37.4813
-1917.38 -24984.75 14.9154
-1872.71 -24787.87 9.3874
-1781.59 -24887.58 20.4242
-1855.61 -24932.31 18.0484
-1873.56 -24791.66 10.2445
-1869.42 -24890.49 49.9945
-1753.91 -24887.49 37.2298
-1991.9 -24757.61 106.5048
-1789.33 -24889.53 24.6924
-1747.71 -24767.38 9.4171
-1887.2 -24971.99 32.8055
-1747.25 -24814.97 12.7339
-1893.88 -24910.57 18.9931
-1743.7 -24940.47 103.7111
-1861.17 -24909.09 50.5798
-1748.68 -24879.12 20.7657
-1983.0 -24788.0 16.9468
-1879.66 -24940.28 26.384
-1791.41 -24864.23 7.077
-1920.02 -24980.63 25.7711
-1903.91 -24925.99 26.7035
-1888.17 -24931.01 53.7044
-1872.92 -24842.2 15.553
-1752.11 -24886.63 34.8976
-1888.94 -24922.93 17.2458
-1783.87 -24894.15 11.2099
-1892.21 -24934.45 26.7688
-1942.3 -24783.87 10.1079
-1871.25 -24772.48 16.8004
-1887.08 -24904.84 23.2597
-1988.09 -24890.4 68.6134
-1875.86 -24964.32 37.6509
-1785.98 -24890.46 8.0944
-1761.8 -24769.08 15.1476
-1856.1 -24906.19 28.7648
-1898.43 -24914.85 32.7296
-1762.15 -24973.41 41.2083
-1911.41 -24955.72 31.3091
-1869.21 -24907.46 41.6376
-1869.28 -24915.29 66.6571
-1937.23 -24786.91 9.2116
-1753.51 -24900.59 17.5264
-1980.77 -24784.02 43.5329
-1876.11 -24937.17 23.5673
-1747.28 -24964.57 48.8246
-1946.52 -24781.33 10.0808
-1880.68 -24906.8 76.8958
-1906.04 -24887.94 25.7439
-1799.56 -24918.78 14.6321
-1902.19 -24933.19 58.9993
-1860.54 -24952.41 41.5518
-1902.26 -24853.28 10.9782
-1912.86 -24915.39 30.8259
-1887.55 -24871.43 20.8825
-1886.98 -24897.66 58.3868
-1867.89 -24940.99 24.5308
-1747.14 -24892.77 33.4
-1778.31 -24893.81 18.1889
-1890.78 -24908.17 51.1372
-1751.35 -24953.14 53.5229
-1879.35 -24858.52 38.6755
-1883.14 -24901.48 55.7288
-1932.25 -24910.3 35.4908
-1876.16 -24946.71 30.7974
-1777.7 -24890.74 10.4235
-1759.85 -24908.5 28.3206
-1953.3 -24801.96 26.3486
-1791.77 -24857.48 7.8517
-1763.24 -24985.79 129.7431
-1893.58 -24936.25 21.2336
-1751.83 -24764.62 15.0816
-1875.39 -24888.36 68.0704
-1782.65 -24988.79 59.8181
-1884.2 -24952.47 25.2884
-1901.1 -24965.46 35.0724
-1746.4 -24914.9 32.226
-1791.21 -24919.89 16.805
-1909.09 -24860.51 24.5466
-1757.85 -24941.18 38.6849
-1865.33 -24912.36 43.4879
-1939.1 -24797.92 26.8957
-1923.11 -24971.95 20.0493
-1877.5 -24865.24 10.3244
-1902.93 -24949.65 40.1521
-1908.75 -24945.28 29.5836
-1900.77 -24884.16 42.4319
-1878.38 -24931.09 22.6314
-1883.59 -24942.76 45.0303
-1904.69 -24942.17 39.88
-1985.69 -24753.82 88.7606
-1871.7 -24776.32 10.4617
-1920.96 -24954.15 23.1851
-1775.44 -24926.12 12.9518
-1879.33 -24898.16 27.8909
-1873.0 -24918.85 35.5588
-1887.16 -24945.42 38.5606
-1894.56 -24904.13 48.5146
-1797.08 -24924.17 12.4672
-1758.58 -24919.25 35.9447
-1908.48 -24886.64 30.91
-1932.74 -24977.21 20.7841
-1873.46 -24910.69 37.1414
-1867.75 -24958.75 38.9762
-1752.75 -24793.0 18.9844
-1984.47 -24796.91 21.0983
-1763.68 -24903.17 31.4951
-1787.28 -24925.71 20.3622
-1930.74 -24772.25 8.2388
-1907.65 -24971.67 22.7851
-1885.03 -24919.85 42.6498
-1798.26 -24876.25 22.4949
-1872.14 -24934.46 49.2775
-1874.76 -24856.46 14.4858
-1895.13 -24948.91 19.2736
-1981.38 -24756.19 67.4565
-1874.99 -24953.91 23.8589
-1900.69 -24938.84 21.6989
-1765.26 -24914.92 77.1906
-1744.33 -24798.5 17.4006
-1909.07 -24964.35 12.4243
-1795.92 -24882.98 12.1123
-1800.69 -24923.99 6.3044
-1921.5 -24976.52 16.6975
-1907.95 -24891.87 16.1552
-1872.31 -24784.03 13.1367
-1768.09 -24990.79 75.3625
-1794.05 -24878.35 13.2362
-1984.57 -24781.34 63.1324
-1775.17 -24977.72 56.786
-1747.96 -24918.13 40.1186
-1754.9 -24920.87 21.3223
-1907.38 -24952.66 30.3448
-1864.29 -24955.35 68.5075
-1877.18 -24903.84 40.0399
-1897.2 -24882.85 38.7998
-1751.92 -24962.72 59.6047
-1756.32 -24809.6 16.267
-1786.44 -24920.42 11.8229
-1912.9 -24948.49 16.0545
-1866.58 -24922.04 28.2419
-1749.06 -24882.6 28.4681
-1908.74 -24889.34 19.2418
-1916.42 -24951.35 40.7799
-1796.08 -24884.92 19.9211
-1929.52 -24776.49 17.0546
-1874.03 -24803.27 5.1596
-1795.94 -24861.96 6.5204
-1891.5 -24947.82 28.9341
-1752.28 -24812.32 13.5104
-1870.66 -24823.1 4.6567
-1871.65 -24961.74 21.1846
-1959.72 -24699.18 68.67
-1953.94 -24741.62 94.4494
-1954.17 -24690.74 87.6821
-1935.67 -24685.11 23.7228
-1777.27 -24691.06 7.6762
-1743.65 -24742.5 35.2398
-1987.27 -24742.26 32.9062
-1752.11 -24703.83 16.068
-1951.02 -24693.59 73.5667
-1750.61 -24738.54 17.9325
-1756.45 -24702.45 21.0749
-1747.76 -24705.22 17.1332
-1765.86 -24712.68 13.5117
-1747.49 -24697.77 7.481
-1955.48 -24700.22 109.1178
-1990.19 -24739.05 24.1821
-1762.35 -24696.31 8.0163
-1949.88 -24684.09 107.1729
-1918.98 -24685.73 17.4794
-1929.48 -24637.48 9.8675
-1938.92 -24664.78 10.2526
-1926.94 -24689.77 9.9552
-1753.86 -24736.6 8.775
-1963.75 -24733.88 24.8908
-1921.5 -24682.3 17.6107
-1945.22 -24656.74 18.3452
-1983.63 -24744.84 40.9108
-1923.97 -24699.99 21.8618
-1956.11 -24702.92 57.5004
-1966.26 -24670.85 128.6855
-1969.1 -24685.1 48.8494
-1774.52 -24737.37 3.4317
-1950.69 -24708.53 52.6513
-1963.18 -24674.93 199.5666
-1956.41 -24686.11 95.1134
-1921.97 -24665.26 36.911
-1922.86 -24643.27 16.1948
-1941.65 -24675.56 18.5556
-1949.72 -24736.75 22.4246
-1767.04 -24744.5 6.4943
-1763.51 -24748.51 12.6584
-1945.06 -24671.98 16.4509
-1767.27 -24693.89 8.0393
-1958.95 -24695.56 80.2296
-1931.87 -24726.74 20.9676
-1940.9 -24717.39 21.5561
-1968.4 -24679.59 45.6769
-1948.37 -24652.71 14.5436
-1925.17 -24662.29 14.5364
-1958.87 -24740.34 35.6136
-1963.61 -24737.69 36.0345
-1755.73 -24713.98 34.6739
-1943.91 -24714.27 27.0009
-1750.66 -24714.63 7.5504
-1757.14 -24734.47 14.7298
-1951.86 -24668.74 32.6415
-1953.53 -24689.99 55.3489
-1953.7 -24705.41 44.2368
-1962.18 -24686.78 68.741
-1960.74 -24736.37 39.8779
-1956.94 -24738.29 33.8736
-1926.17 -24640.37 16.344
-1969.99 -24667.52 96.3048
-1770.99 -24741.38 6.4668
-1926.91 -24694.65 20.3241
-1772.27 -24692.48 7.3676
-1928.38 -24659.32 15.574
-1746.93 -24740.87 37.1955
-1946.81 -24688.16 44.2505
-1743.42 -24706.6 12.9185
-1916.84 -24670.01 26.6149
-1931.0 -24686.94 31.2049
-1913.64 -24672.98 27.529
-1949.34 -24672.17 51.4045
-1950.64 -24693.88 83.6561
-1946.82 -24675.59 25.8603
-1922.87 -24692.6 8.5155
-1938.25 -24679.14 18.4425
-1742.75 -24699.66 10.6882
-1931.58 -24656.35 19.0617
-1943.07 -24691.49 20.8676
-1942.07 -24660.76 13.6793
-1565.54 -25603.07 37.8984
-1688.18 -25523.3 23.9163
-1576.13 -25574.06 12.944
-1719.9 -25529.48 53.6105
-1673.17 -25536.42 6.7897
-1632.9 -25508.55 28.8976
-1516.9 -25599.23 15.2862
-1691.95 -25519.94 28.7908
-1630.98 -25505.84 42.1276
-1676.18 -25510.23 35.3449
-1547.29 -25542.94 22.1736
-1555.92 -25580.9 14.8587
-1679.88 -25567.38 15.1288
-1688.04 -25561.79 19.4669
-1670.26 -25509.12 21.3891
-1623.73 -25516.21 22.6532
-1633.14 -25499.61 70.4961
-1708.88 -25519.56 44.4435
-1637.29 -25505.71 25.1325
-1693.36 -25532.2 38.7114
-1570.76 -25528.63 36.5135
-1604.58 -25510.53 20.5613
-1562.49 -25607.36 17.9724
-1690.38 -25510.89 25.1956
-1557.85 -25606.4 18.7076
-1557.5 -25511.63 43.6675
-1602.19 -25579.75 15.0558
-1739.01 -25577.89 36.6535
-1686.51 -25514.28 45.3453
-1727.89 -25500.0 52.0742
-1625.73 -25504.68 35.752
-1705.59 -25543.02 26.7241
-1606.1 -25509.49 19.0398
-1633.74 -25552.52 33.2672
-1529.18 -25590.04 46.7026
-1675.14 -25519.0 15.848
-1626.64 -25508.4 31.302
-1730.97 -25516.7 30.8587
-1529.71 -25599.13 18.1796
-1647.56 -25547.96 48.9889
-1571.49 -25575.66 14.2105
-1516.47 -25608.33 14.5555
-1523.05 -25603.53 22.4387
-1545.21 -25499.92 37.441
-1695.9 -25576.66 22.9262
-1536.21 -25594.59 14.5551
-1585.66 -25616.19 21.0113
-1678.4 -25545.42 34.581
-1601.84 -25512.41 54.201
-1565.87 -25512.88 60.2428
-1667.53 -25530.25 10.0875
-1622.43 -25510.89 27.5087
-1613.71 -25504.55 32.31
-1712.8 -25536.28 43.9214
-1614.12 -25516.39 38.0086
-1660.52 -25540.35 17.1547
-1634.81 -25502.44 45.9687
-1540.72 -25628.26 25.5541
-1590.8 -25560.36 10.6178
-1735.89 -25528.71 14.5729
-1586.98 -25540.09 8.5496
-1629.3 -25511.47 33.6203
-1521.88 -25503.92 46.4636
-1587.52 -25592.84 22.7139
-1670.62 -25507.81 27.3533
-1624.77 -25514.16 29.7656
-1651.67 -25561.2 37.0272
-1583.01 -25533.3 21.4596
-1526.28 -25601.32 23.9915
-1674.13 -25504.82 52.7919
-1587.05 -25546.13 23.513
-1632.54 -25507.85 50.4226
-1512.94 -25610.21 13.8474
-1591.84 -25544.52 10.5259
-1546.23 -25523.7 54.703
-1599.91 -25580.61 13.1619
-1639.07 -25505.87 26.9901
-1550.58 -25528.53 29.8928
-1639.55 -25553.64 30.3031
-1509.14 -25605.59 19.4726
-1535.85 -25630.05 10.4132
-1605.09 -25551.48 16.2351
-1647.11 -25525.47 21.3505
-1658.39 -25547.35 50.2611
-1591.27 -25537.51 18.767
-1609.34 -25604.7 85.1923
-1596.62 -25542.91 16.2192
-1662.2 -25514.1 22.0953
-1546.88 -25605.12 10.4608
-1624.74 -25508.17 51.3654
-1623.88 -25509.85 35.5995
-1734.5 -25513.14 23.4264
-1602.41 -25516.09 32.7642
-1657.88 -25516.45 15.4198
-1654.99 -25519.18 15.524
-1526.6 -25502.82 42.1439
-1739.68 -25525.53 17.4011
-1701.1 -25526.0 28.4521
-1733.65 -25528.91 11.5664
-1699.69 -25573.76 39.9253
-1661.48 -25533.1 12.6336
-1549.94 -25538.03 18.0337
-1549.37 -25613.0 8.1728
-1549.29 -25585.37 6.7757
-1697.13 -25529.01 31.7744
-1689.55 -25535.51 25.7545
-1616.4 -25513.6 60.5852
-1637.92 -25504.81 36.9081
-1667.84 -25516.02 9.0338
-1677.14 -25533.26 12.7251
-1555.06 -25599.9 21.2423
-1545.06 -25625.6 33.4387
-1606.03 -25608.24 43.4493
-1590.9 -25589.17 12.6208
-1633.36 -25502.67 28.4974
-1671.37 -25526.91 11.5556
-1561.9 -25513.82 82.5414
-1681.66 -25500.73 46.2521
-1541.35 -25581.04 6.3371
-1679.92 -25507.6 24.9732
-1697.76 -25504.62 13.8833
-1689.85 -25559.04 13.1993
-1704.97 -25522.9 26.1257
-1622.1 -25516.64 59.9375
-1558.93 -25610.77 9.9563
-1540.59 -25502.04 51.094
-1550.92 -25521.1 36.1631
-1602.18 -25611.01 23.4652
-1665.75 -25500.11 56.1101
-1663.94 -25528.58 10.5081
-1656.0 -25542.51 27.2528
-1731.93 -25537.05 28.6883
-1651.92 -25545.35 42.3769
-1661.36 -25515.26 23.0507
-1542.86 -25545.31 20.56
-1662.42 -25502.15 51.8038
-1581.2 -25608.75 9.4007
-1667.76 -25525.27 10.8834
-1625.25 -25502.24 30.1289
-1637.32 -25500.04 48.3765
-1716.92 -25510.38 29.6055
-1562.13 -25510.29 57.0731
-1556.69 -25614.55 5.2895
-1688.13 -25501.74 49.9304
-1630.2 -25501.59 41.2987
-1598.65 -25557.69 14.7677
-1594.74 -25560.7 15.8955
-1528.41 -25621.78 16.5662
-1632.35 -25504.9 44.3789
-1737.55 -25525.9 15.2043
-1675.11 -25523.63 19.0042
-1566.05 -25530.06 59.2606
-1509.89 -25612.87 25.0663
-1607.99 -25527.91 50.2098
-1584.25 -25568.43 17.7361
-1735.05 -25532.4 17.9944
-1552.41 -25583.21 12.4433
-1655.96 -25506.91 42.3545
-1643.43 -25550.8 60.4833
-1540.09 -25612.04 14.0897
-1602.85 -25551.66 8.0222
-1659.96 -25555.41 25.962
-1533.06 -25596.92 33.5793
-1617.87 -25501.63 27.4654
-1634.63 -25508.3 42.9877
-1618.12 -25513.65 46.5026
-1611.24 -25524.96 34.4849
-1556.61 -25514.33 46.7723
-1724.06 -25523.5 36.652
-1512.92 -25602.63 10.3948
-1727.56 -25520.04 35.4313
-1735.57 -25581.07 11.9599
-1587.65 -25531.16 11.4863
-1553.99 -25572.82 13.2576
-1587.98 -25565.28 8.8716
-1690.18 -25505.63 38.155
-1652.52 -25509.13 91.1331
-1554.37 -25535.66 24.0582
-1578.37 -25535.43 36.7396
-1649.69 -25522.97 9.0148
-1542.79 -25607.74 8.8515
-1561.43 -25602.93 16.3521
-1627.63 -25513.2 35.7806
-1541.79 -25630.02 27.3103
-1601.19 -25554.49 19.3821
-1720.56 -25507.17 17.8064
-1580.78 -25571.98 7.6282
-1684.52 -25526.81 25.9657
-1712.75 -25512.81 12.5362
-1497.29 -25499.63 38.1491
-1585.23 -25605.91 6.4223
-1551.44 -25539.62 21.103
-1550.97 -25602.51 12.7208
-1557.59 -25570.13 11.2325
-1714.27 -25501.87 17.0056
-1525.2 -25593.14 42.2836
-1620.94 -25511.47 37.1743
-1537.32 -25584.23 17.8081
-1546.09 -25587.63 15.8886
-1638.48 -25518.67 27.9886
-1542.61 -25589.96 19.4448
-1695.97 -25517.01 19.0938
-1594.86 -25586.3 35.543
-1601.41 -25510.36 27.3542
-1550.01 -25575.86 9.8933
-1685.93 -25538.82 15.2249
-1613.19 -25601.93 25.7614
-1650.17 -25501.91 30.9937
-1607.12 -25500.59 18.0806
-1677.87 -25503.99 30.0169
-1686.59 -25509.2 57.2257
-1545.8 -25616.47 18.2299
-1698.12 -25499.41 13.7922
-1545.67 -25578.42 8.5899
-1609.58 -25518.09 28.4729
-1669.4 -25539.63 15.9287
-1609.63 -25507.26 26.5392
-1628.52 -25507.72 36.6844
-1724.38 -25503.86 48.8058
-1637.62 -25500.13 46.7042
-1598.23 -25582.63 21.3881
-1665.86 -25510.81 50.5114
-1659.75 -25521.81 11.8537
-1655.93 -25558.48 70.2522
-1505.16 -25608.36 24.8403
-1702.41 -25510.44 16.2619
-1701.88 -25501.44 4.6979
-1664.27 -25512.86 23.5919
-1561.27 -25567.52 12.0912
-1644.26 -25505.79 30.888
-1709.15 -25539.66 36.7171
-1563.24 -25594.67 26.6715
-1532.51 -25618.8 27.3072
-1676.01 -25570.3 8.4247
-1533.36 -25587.18 27.8064
-1649.27 -25511.47 35.4969
-1694.12 -25507.65 24.4725
-1671.6 -25521.94 12.5939
-1553.76 -25609.01 26.5265
-1603.16 -25504.98 28.2946
-1678.43 -25502.22 31.0406
-1679.06 -25515.49 23.8398
-1682.14 -25541.93 12.5663
-1531.32 -25501.73 53.0341
-1546.64 -25531.67 32.5334
-1706.08 -25507.63 8.2129
-1546.87 -25505.16 76.949
-1641.81 -25516.53 13.5791
-1716.21 -25532.84 61.0557
-1626.41 -25513.78 44.7607
-1694.2 -25502.5 19.1327
-1492.77 -25500.88 32.7599
-1643.66 -25503.61 48.1345
-1660.85 -25555.11 41.5831
-1702.23 -25546.58 20.0024
-1653.66 -25520.14 11.7733
-1658.98 -25504.36 56.5767
-1645.65 -25524.14 8.8617
-1687.34 -25581.97 28.0604
-1641.53 -25501.52 78.907
-1559.15 -25597.28 18.015
-1584.87 -25536.65 19.7573
-1645.17 -25514.34 15.9076
-1681.23 -25530.05 23.9936
-1519.83 -25605.91 9.5228
-1599.27 -25555.01 20.0035
-1710.07 -25504.72 9.2615
-1734.39 -25536.68 27.2189
-1651.25 -25522.21 9.0612
-1561.34 -25531.49 22.0062
-1684.09 -25504.7 40.0125
-1641.4 -25503.05 55.4143
-1536.61 -25615.82 13.9856
-1608.7 -25575.37 20.4777
-1524.32 -25624.77 14.1537
-1644.42 -25563.15 28.7785
-1555.87 -25537.25 28.4896
-1722.79 -25527.23 23.9274
-1663.72 -25518.93 9.8301
-1539.59 -25592.2 25.455
-1630.55 -25510.89 39.069
-1658.62 -25560.48 20.5019
-1691.51 -25579.08 17.282
-1671.75 -25513.01 19.5211
-1679.01 -25520.49 18.8986
-1521.01 -25595.9 14.1522
-1553.64 -25618.83 11.3442
-1675.32 -25548.1 22.5749
-1711.54 -25516.73 11.7543
-1567.02 -25509.88 57.739
-1645.16 -25500.97 51.1075
-1582.69 -25542.67 23.5239
-1682.67 -25517.31 25.9769
-1699.76 -25513.52 20.0603
-1580.74 -25539.47 25.8764
-1682.75 -25512.28 64.1784
-1698.6 -25549.84 12.4871
-1655.42 -25524.77 10.6962
-1673.65 -25506.47 37.3131
-1683.97 -25564.71 27.2597
-1595.26 -25558.0 19.4057
-1694.47 -25553.95 13.2334
-1589.87 -25613.56 12.4183
-1604.0 -25577.58 8.006
-1657.12 -25517.99 15.8817
-1542.75 -25508.44 43.5479
-1594.08 -25610.94 6.7219
-1625.23 -25383.74 80.1093
-1617.81 -25302.29 55.2288
-1520.19 -25322.41 75.486
-1558.99 -25307.3 98.1103
-1496.87 -25422.72 57.3016
-1557.53 -25356.64 90.3858
-1674.42 -25286.2 76.8394
-1645.79 -25355.27 50.8029
-1570.5 -25404.2 18.1409
-1560.44 -25270.05 111.7732
-1655.15 -25374.87 195.9229
-1622.13 -25498.92 62.0519
-1509.3 -25360.56 35.0843
-1613.12 -25442.73 20.829
-1610.94 -25344.19 94.2837
-1594.03 -25463.52 23.7241
-1568.29 -25337.9 43.798
-1618.65 -25496.82 40.6258
-1538.43 -25394.36 19.8525
-1614.11 -25290.22 51.9226
-1649.41 -25480.42 127.8084
-1698.6 -25468.86 43.507
-1692.43 -25466.13 27.3414
-1635.45 -25389.82 58.8772
-1580.18 -25329.32 82.1152
-1644.69 -25493.23 46.8864
-1646.8 -25481.63 93.5179
-1542.92 -25350.66 66.426
-1516.11 -25259.85 68.5278
-1703.68 -25484.65 13.8951
-1647.7 -25385.55 49.5008
-1510.92 -25385.12 20.3807
-1597.18 -25434.33 46.9035
-1604.11 -25258.93 57.8059
-1661.24 -25473.84 72.8929
-1561.74 -25491.89 50.7916
-1661.99 -25282.1 117.1849
-1554.49 -25307.45 107.166
-1643.38 -25357.56 48.1504
-1570.4 -25281.57 88.1849
-1703.3 -25491.13 19.5398
-1629.7 -25381.38 97.2213
-1579.39 -25429.18 23.9664
-1684.29 -25473.15 58.7327
-1657.8 -25271.03 40.4037
-1664.63 -25473.66 136.5647
-1511.55 -25417.29 13.6131
-1494.16 -25360.37 55.3807
-1652.63 -25454.13 125.0039
-1560.64 -25391.0 51.4575
-1627.49 -25316.68 43.0613
-1660.18 -25369.38 111.4246
